<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,17/12/18,16:17,112090.0000000,112090.0000000,112060.0000000,112070.0000000,143
SPFB.RTS-12.18,1,17/12/18,16:18,112060.0000000,112080.0000000,112050.0000000,112050.0000000,92
SPFB.RTS-12.18,1,17/12/18,16:19,112060.0000000,112080.0000000,112060.0000000,112070.0000000,58
SPFB.RTS-12.18,1,17/12/18,16:20,112070.0000000,112090.0000000,112060.0000000,112060.0000000,58
SPFB.RTS-12.18,1,17/12/18,16:21,112060.0000000,112060.0000000,112040.0000000,112050.0000000,182
SPFB.RTS-12.18,1,17/12/18,16:22,112050.0000000,112060.0000000,112000.0000000,112010.0000000,571
SPFB.RTS-12.18,1,17/12/18,16:23,112020.0000000,112020.0000000,111970.0000000,111970.0000000,336
SPFB.RTS-12.18,1,17/12/18,16:24,111990.0000000,111990.0000000,111950.0000000,111970.0000000,355
SPFB.RTS-12.18,1,17/12/18,16:25,111970.0000000,111970.0000000,111840.0000000,111860.0000000,2151
SPFB.RTS-12.18,1,17/12/18,16:26,111870.0000000,111870.0000000,111810.0000000,111830.0000000,984
SPFB.RTS-12.18,1,17/12/18,16:27,111830.0000000,111860.0000000,111810.0000000,111850.0000000,440
SPFB.RTS-12.18,1,17/12/18,16:28,111860.0000000,111880.0000000,111840.0000000,111870.0000000,612
SPFB.RTS-12.18,1,17/12/18,16:29,111870.0000000,111870.0000000,111830.0000000,111850.0000000,671
SPFB.RTS-12.18,1,17/12/18,16:30,111840.0000000,111860.0000000,111840.0000000,111840.0000000,532
SPFB.RTS-12.18,1,17/12/18,16:31,111840.0000000,111870.0000000,111830.0000000,111850.0000000,302
SPFB.RTS-12.18,1,17/12/18,16:32,111850.0000000,111850.0000000,111820.0000000,111820.0000000,175
SPFB.RTS-12.18,1,17/12/18,16:33,111820.0000000,111830.0000000,111710.0000000,111730.0000000,2137
SPFB.RTS-12.18,1,17/12/18,16:34,111740.0000000,111740.0000000,111660.0000000,111720.0000000,1965
SPFB.RTS-12.18,1,17/12/18,16:35,111730.0000000,111730.0000000,111690.0000000,111730.0000000,298
SPFB.RTS-12.18,1,17/12/18,16:36,111710.0000000,111750.0000000,111710.0000000,111750.0000000,243
SPFB.RTS-12.18,1,17/12/18,16:37,111740.0000000,111750.0000000,111700.0000000,111710.0000000,486
SPFB.RTS-12.18,1,17/12/18,16:38,111720.0000000,111720.0000000,111650.0000000,111690.0000000,745
SPFB.RTS-12.18,1,17/12/18,16:39,111680.0000000,111690.0000000,111660.0000000,111690.0000000,165
SPFB.RTS-12.18,1,17/12/18,16:40,111680.0000000,111710.0000000,111670.0000000,111690.0000000,534
SPFB.RTS-12.18,1,17/12/18,16:41,111690.0000000,111710.0000000,111670.0000000,111710.0000000,190
SPFB.RTS-12.18,1,17/12/18,16:42,111710.0000000,111730.0000000,111700.0000000,111720.0000000,338
SPFB.RTS-12.18,1,17/12/18,16:43,111710.0000000,111730.0000000,111660.0000000,111670.0000000,346
SPFB.RTS-12.18,1,17/12/18,16:44,111660.0000000,111710.0000000,111630.0000000,111710.0000000,778
SPFB.RTS-12.18,1,17/12/18,16:45,111700.0000000,111720.0000000,111680.0000000,111700.0000000,525
SPFB.RTS-12.18,1,17/12/18,16:46,111690.0000000,111800.0000000,111660.0000000,111790.0000000,1191
SPFB.RTS-12.18,1,17/12/18,16:47,111800.0000000,111800.0000000,111740.0000000,111760.0000000,410
SPFB.RTS-12.18,1,17/12/18,16:48,111760.0000000,111770.0000000,111720.0000000,111720.0000000,172
SPFB.RTS-12.18,1,17/12/18,16:49,111730.0000000,111790.0000000,111710.0000000,111760.0000000,401
SPFB.RTS-12.18,1,17/12/18,16:50,111760.0000000,111770.0000000,111740.0000000,111750.0000000,93
SPFB.RTS-12.18,1,17/12/18,16:51,111740.0000000,111790.0000000,111740.0000000,111770.0000000,264
SPFB.RTS-12.18,1,17/12/18,16:52,111770.0000000,111790.0000000,111750.0000000,111790.0000000,310
SPFB.RTS-12.18,1,17/12/18,16:53,111780.0000000,111800.0000000,111760.0000000,111770.0000000,180
SPFB.RTS-12.18,1,17/12/18,16:54,111760.0000000,111760.0000000,111740.0000000,111760.0000000,89
SPFB.RTS-12.18,1,17/12/18,16:55,111760.0000000,111770.0000000,111730.0000000,111750.0000000,151
SPFB.RTS-12.18,1,17/12/18,16:56,111740.0000000,111760.0000000,111700.0000000,111730.0000000,272
SPFB.RTS-12.18,1,17/12/18,16:57,111730.0000000,111750.0000000,111670.0000000,111750.0000000,431
SPFB.RTS-12.18,1,17/12/18,16:58,111730.0000000,111740.0000000,111670.0000000,111700.0000000,110
SPFB.RTS-12.18,1,17/12/18,16:59,111710.0000000,111730.0000000,111690.0000000,111710.0000000,223
SPFB.RTS-12.18,1,17/12/18,17:00,111710.0000000,111780.0000000,111690.0000000,111760.0000000,305
SPFB.RTS-12.18,1,17/12/18,17:01,111760.0000000,111770.0000000,111660.0000000,111710.0000000,774
SPFB.RTS-12.18,1,17/12/18,17:02,111720.0000000,111770.0000000,111700.0000000,111740.0000000,490
SPFB.RTS-12.18,1,17/12/18,17:03,111740.0000000,111770.0000000,111740.0000000,111760.0000000,242
SPFB.RTS-12.18,1,17/12/18,17:04,111760.0000000,111760.0000000,111750.0000000,111750.0000000,161
SPFB.RTS-12.18,1,17/12/18,17:05,111760.0000000,111760.0000000,111710.0000000,111720.0000000,386
SPFB.RTS-12.18,1,17/12/18,17:06,111730.0000000,111730.0000000,111690.0000000,111690.0000000,255
SPFB.RTS-12.18,1,17/12/18,17:07,111690.0000000,111720.0000000,111690.0000000,111720.0000000,265
SPFB.RTS-12.18,1,17/12/18,17:08,111710.0000000,111730.0000000,111690.0000000,111730.0000000,94
SPFB.RTS-12.18,1,17/12/18,17:09,111730.0000000,111770.0000000,111720.0000000,111740.0000000,296
SPFB.RTS-12.18,1,17/12/18,17:10,111740.0000000,111770.0000000,111730.0000000,111740.0000000,287
SPFB.RTS-12.18,1,17/12/18,17:11,111740.0000000,111760.0000000,111710.0000000,111720.0000000,564
SPFB.RTS-12.18,1,17/12/18,17:12,111720.0000000,111770.0000000,111710.0000000,111760.0000000,248
SPFB.RTS-12.18,1,17/12/18,17:13,111770.0000000,111770.0000000,111720.0000000,111720.0000000,235
SPFB.RTS-12.18,1,17/12/18,17:14,111740.0000000,111790.0000000,111730.0000000,111780.0000000,360
SPFB.RTS-12.18,1,17/12/18,17:15,111790.0000000,111790.0000000,111750.0000000,111760.0000000,270
SPFB.RTS-12.18,1,17/12/18,17:16,111760.0000000,111790.0000000,111750.0000000,111790.0000000,217
SPFB.RTS-12.18,1,17/12/18,17:17,111790.0000000,111800.0000000,111760.0000000,111780.0000000,435
SPFB.RTS-12.18,1,17/12/18,17:18,111770.0000000,111770.0000000,111740.0000000,111750.0000000,375
SPFB.RTS-12.18,1,17/12/18,17:19,111760.0000000,111800.0000000,111760.0000000,111800.0000000,197
SPFB.RTS-12.18,1,17/12/18,17:20,111790.0000000,111800.0000000,111740.0000000,111760.0000000,394
SPFB.RTS-12.18,1,17/12/18,17:21,111750.0000000,111790.0000000,111750.0000000,111760.0000000,529
SPFB.RTS-12.18,1,17/12/18,17:22,111760.0000000,111780.0000000,111660.0000000,111660.0000000,1377
SPFB.RTS-12.18,1,17/12/18,17:23,111670.0000000,111710.0000000,111540.0000000,111590.0000000,1643
SPFB.RTS-12.18,1,17/12/18,17:24,111580.0000000,111650.0000000,111550.0000000,111630.0000000,1381
SPFB.RTS-12.18,1,17/12/18,17:25,111620.0000000,111620.0000000,111570.0000000,111570.0000000,681
SPFB.RTS-12.18,1,17/12/18,17:26,111570.0000000,111580.0000000,111480.0000000,111520.0000000,1319
SPFB.RTS-12.18,1,17/12/18,17:27,111520.0000000,111530.0000000,111490.0000000,111500.0000000,658
SPFB.RTS-12.18,1,17/12/18,17:28,111490.0000000,111490.0000000,111420.0000000,111430.0000000,874
SPFB.RTS-12.18,1,17/12/18,17:29,111430.0000000,111490.0000000,111410.0000000,111460.0000000,1008
SPFB.RTS-12.18,1,17/12/18,17:30,111460.0000000,111480.0000000,111350.0000000,111380.0000000,1053
SPFB.RTS-12.18,1,17/12/18,17:31,111380.0000000,111440.0000000,111360.0000000,111390.0000000,1232
SPFB.RTS-12.18,1,17/12/18,17:32,111390.0000000,111420.0000000,111300.0000000,111340.0000000,2077
SPFB.RTS-12.18,1,17/12/18,17:33,111330.0000000,111330.0000000,111150.0000000,111200.0000000,5049
SPFB.RTS-12.18,1,17/12/18,17:34,111190.0000000,111230.0000000,110960.0000000,111040.0000000,7863
SPFB.RTS-12.18,1,17/12/18,17:35,111030.0000000,111190.0000000,110990.0000000,111190.0000000,2123
SPFB.RTS-12.18,1,17/12/18,17:36,111190.0000000,111190.0000000,111090.0000000,111130.0000000,1409
SPFB.RTS-12.18,1,17/12/18,17:37,111140.0000000,111150.0000000,111070.0000000,111140.0000000,928
SPFB.RTS-12.18,1,17/12/18,17:38,111150.0000000,111220.0000000,111130.0000000,111160.0000000,1040
SPFB.RTS-12.18,1,17/12/18,17:39,111170.0000000,111170.0000000,111000.0000000,111070.0000000,1257
SPFB.RTS-12.18,1,17/12/18,17:40,111060.0000000,111060.0000000,110980.0000000,111020.0000000,1794
SPFB.RTS-12.18,1,17/12/18,17:41,111000.0000000,111000.0000000,110870.0000000,110950.0000000,2601
SPFB.RTS-12.18,1,17/12/18,17:42,110950.0000000,111030.0000000,110870.0000000,110990.0000000,2436
SPFB.RTS-12.18,1,17/12/18,17:43,110990.0000000,110990.0000000,110880.0000000,110900.0000000,1137
SPFB.RTS-12.18,1,17/12/18,17:44,110890.0000000,110910.0000000,110830.0000000,110840.0000000,1267
SPFB.RTS-12.18,1,17/12/18,17:45,110840.0000000,110850.0000000,110760.0000000,110770.0000000,2785
SPFB.RTS-12.18,1,17/12/18,17:46,110760.0000000,110950.0000000,110750.0000000,110950.0000000,2658
SPFB.RTS-12.18,1,17/12/18,17:47,110950.0000000,110950.0000000,110900.0000000,110930.0000000,724
SPFB.RTS-12.18,1,17/12/18,17:48,110940.0000000,110960.0000000,110910.0000000,110950.0000000,1208
SPFB.RTS-12.18,1,17/12/18,17:49,110940.0000000,110950.0000000,110830.0000000,110830.0000000,1532
SPFB.RTS-12.18,1,17/12/18,17:50,110830.0000000,110880.0000000,110760.0000000,110840.0000000,1984
SPFB.RTS-12.18,1,17/12/18,17:51,110830.0000000,110890.0000000,110780.0000000,110890.0000000,926
SPFB.RTS-12.18,1,17/12/18,17:52,110890.0000000,110910.0000000,110820.0000000,110870.0000000,1397
SPFB.RTS-12.18,1,17/12/18,17:53,110890.0000000,110950.0000000,110870.0000000,110930.0000000,1121
SPFB.RTS-12.18,1,17/12/18,17:54,110930.0000000,110940.0000000,110840.0000000,110880.0000000,978
SPFB.RTS-12.18,1,17/12/18,17:55,110860.0000000,110890.0000000,110840.0000000,110860.0000000,617
SPFB.RTS-12.18,1,17/12/18,17:56,110860.0000000,110930.0000000,110830.0000000,110920.0000000,777
SPFB.RTS-12.18,1,17/12/18,17:57,110920.0000000,110920.0000000,110850.0000000,110870.0000000,534
SPFB.RTS-12.18,1,17/12/18,17:58,110880.0000000,110930.0000000,110840.0000000,110930.0000000,561
SPFB.RTS-12.18,1,17/12/18,17:59,110930.0000000,110960.0000000,110910.0000000,110930.0000000,543
SPFB.RTS-12.18,1,17/12/18,18:00,110920.0000000,110940.0000000,110900.0000000,110900.0000000,705
SPFB.RTS-12.18,1,17/12/18,18:01,110910.0000000,110920.0000000,110840.0000000,110870.0000000,854
SPFB.RTS-12.18,1,17/12/18,18:02,110880.0000000,110940.0000000,110880.0000000,110900.0000000,555
SPFB.RTS-12.18,1,17/12/18,18:03,110910.0000000,110920.0000000,110870.0000000,110900.0000000,717
SPFB.RTS-12.18,1,17/12/18,18:04,110890.0000000,110900.0000000,110840.0000000,110860.0000000,497
SPFB.RTS-12.18,1,17/12/18,18:05,110860.0000000,110890.0000000,110810.0000000,110810.0000000,1521
SPFB.RTS-12.18,1,17/12/18,18:06,110820.0000000,110820.0000000,110670.0000000,110690.0000000,2680
SPFB.RTS-12.18,1,17/12/18,18:07,110690.0000000,110740.0000000,110650.0000000,110740.0000000,1340
SPFB.RTS-12.18,1,17/12/18,18:08,110740.0000000,110740.0000000,110680.0000000,110720.0000000,513
SPFB.RTS-12.18,1,17/12/18,18:09,110720.0000000,110780.0000000,110710.0000000,110730.0000000,804
SPFB.RTS-12.18,1,17/12/18,18:10,110750.0000000,110760.0000000,110660.0000000,110720.0000000,784
SPFB.RTS-12.18,1,17/12/18,18:11,110710.0000000,110710.0000000,110610.0000000,110650.0000000,1321
SPFB.RTS-12.18,1,17/12/18,18:12,110640.0000000,110710.0000000,110640.0000000,110650.0000000,1291
SPFB.RTS-12.18,1,17/12/18,18:13,110650.0000000,110780.0000000,110640.0000000,110780.0000000,1035
SPFB.RTS-12.18,1,17/12/18,18:14,110770.0000000,110800.0000000,110730.0000000,110800.0000000,947
SPFB.RTS-12.18,1,17/12/18,18:15,110800.0000000,110820.0000000,110760.0000000,110790.0000000,1306
SPFB.RTS-12.18,1,17/12/18,18:16,110790.0000000,110890.0000000,110780.0000000,110860.0000000,1226
SPFB.RTS-12.18,1,17/12/18,18:17,110860.0000000,110980.0000000,110850.0000000,110920.0000000,1903
SPFB.RTS-12.18,1,17/12/18,18:18,110940.0000000,110940.0000000,110910.0000000,110930.0000000,600
SPFB.RTS-12.18,1,17/12/18,18:19,110930.0000000,110930.0000000,110860.0000000,110900.0000000,731
SPFB.RTS-12.18,1,17/12/18,18:20,110880.0000000,110900.0000000,110790.0000000,110820.0000000,1061
SPFB.RTS-12.18,1,17/12/18,18:21,110830.0000000,110830.0000000,110700.0000000,110720.0000000,1395
SPFB.RTS-12.18,1,17/12/18,18:22,110710.0000000,110770.0000000,110700.0000000,110750.0000000,600
SPFB.RTS-12.18,1,17/12/18,18:23,110750.0000000,110780.0000000,110730.0000000,110750.0000000,342
SPFB.RTS-12.18,1,17/12/18,18:24,110760.0000000,110860.0000000,110750.0000000,110830.0000000,914
SPFB.RTS-12.18,1,17/12/18,18:25,110830.0000000,110850.0000000,110750.0000000,110760.0000000,384
SPFB.RTS-12.18,1,17/12/18,18:26,110750.0000000,110840.0000000,110720.0000000,110830.0000000,708
SPFB.RTS-12.18,1,17/12/18,18:27,110820.0000000,110870.0000000,110790.0000000,110860.0000000,570
SPFB.RTS-12.18,1,17/12/18,18:28,110860.0000000,110940.0000000,110860.0000000,110890.0000000,953
SPFB.RTS-12.18,1,17/12/18,18:29,110900.0000000,110930.0000000,110820.0000000,110900.0000000,1120
SPFB.RTS-12.18,1,17/12/18,18:30,110900.0000000,111160.0000000,110890.0000000,111140.0000000,5133
SPFB.RTS-12.18,1,17/12/18,18:31,111150.0000000,111170.0000000,110990.0000000,111000.0000000,2178
SPFB.RTS-12.18,1,17/12/18,18:32,111000.0000000,111010.0000000,110920.0000000,110950.0000000,811
SPFB.RTS-12.18,1,17/12/18,18:33,110930.0000000,110980.0000000,110900.0000000,110970.0000000,880
SPFB.RTS-12.18,1,17/12/18,18:34,110970.0000000,110970.0000000,110850.0000000,110850.0000000,726
SPFB.RTS-12.18,1,17/12/18,18:35,110860.0000000,110870.0000000,110790.0000000,110820.0000000,866
SPFB.RTS-12.18,1,17/12/18,18:36,110810.0000000,110830.0000000,110780.0000000,110820.0000000,634
SPFB.RTS-12.18,1,17/12/18,18:37,110820.0000000,110830.0000000,110700.0000000,110730.0000000,1198
SPFB.RTS-12.18,1,17/12/18,18:38,110730.0000000,110780.0000000,110710.0000000,110760.0000000,842
SPFB.RTS-12.18,1,17/12/18,18:39,110750.0000000,110840.0000000,110730.0000000,110800.0000000,963
SPFB.RTS-12.18,1,17/12/18,18:40,110800.0000000,110850.0000000,110790.0000000,110820.0000000,542
SPFB.RTS-12.18,1,17/12/18,18:41,110820.0000000,110950.0000000,110780.0000000,110940.0000000,1178
SPFB.RTS-12.18,1,17/12/18,18:42,110950.0000000,111020.0000000,110910.0000000,110960.0000000,1554
SPFB.RTS-12.18,1,17/12/18,18:43,110960.0000000,111110.0000000,110940.0000000,111110.0000000,1089
SPFB.RTS-12.18,1,17/12/18,18:44,111110.0000000,111130.0000000,111050.0000000,111120.0000000,1207
SPFB.RTS-12.18,1,17/12/18,18:45,111110.0000000,111150.0000000,111040.0000000,111080.0000000,1467
SPFB.RTS-12.18,1,17/12/18,19:01,111170.0000000,111270.0000000,111090.0000000,111100.0000000,1631
SPFB.RTS-12.18,1,17/12/18,19:02,111100.0000000,111150.0000000,111030.0000000,111080.0000000,650
SPFB.RTS-12.18,1,17/12/18,19:03,111070.0000000,111150.0000000,111070.0000000,111150.0000000,338
SPFB.RTS-12.18,1,17/12/18,19:04,111150.0000000,111250.0000000,111120.0000000,111160.0000000,1737
SPFB.RTS-12.18,1,17/12/18,19:05,111170.0000000,111230.0000000,111140.0000000,111200.0000000,920
SPFB.RTS-12.18,1,17/12/18,19:06,111200.0000000,111240.0000000,111180.0000000,111200.0000000,421
SPFB.RTS-12.18,1,17/12/18,19:07,111180.0000000,111240.0000000,111160.0000000,111230.0000000,248
SPFB.RTS-12.18,1,17/12/18,19:08,111240.0000000,111260.0000000,111220.0000000,111250.0000000,458
SPFB.RTS-12.18,1,17/12/18,19:09,111250.0000000,111270.0000000,111210.0000000,111230.0000000,399
SPFB.RTS-12.18,1,17/12/18,19:10,111230.0000000,111280.0000000,111230.0000000,111240.0000000,384
SPFB.RTS-12.18,1,17/12/18,19:11,111240.0000000,111390.0000000,111240.0000000,111360.0000000,1033
SPFB.RTS-12.18,1,17/12/18,19:12,111370.0000000,111400.0000000,111310.0000000,111310.0000000,861
SPFB.RTS-12.18,1,17/12/18,19:13,111320.0000000,111320.0000000,111260.0000000,111260.0000000,717
SPFB.RTS-12.18,1,17/12/18,19:14,111270.0000000,111280.0000000,111170.0000000,111210.0000000,1030
SPFB.RTS-12.18,1,17/12/18,19:15,111210.0000000,111260.0000000,111170.0000000,111250.0000000,502
SPFB.RTS-12.18,1,17/12/18,19:16,111260.0000000,111350.0000000,111250.0000000,111250.0000000,751
SPFB.RTS-12.18,1,17/12/18,19:17,111240.0000000,111310.0000000,111230.0000000,111230.0000000,193
SPFB.RTS-12.18,1,17/12/18,19:18,111230.0000000,111300.0000000,111220.0000000,111250.0000000,260
SPFB.RTS-12.18,1,17/12/18,19:19,111260.0000000,111280.0000000,111200.0000000,111200.0000000,176
SPFB.RTS-12.18,1,17/12/18,19:20,111210.0000000,111210.0000000,111150.0000000,111150.0000000,402
SPFB.RTS-12.18,1,17/12/18,19:21,111150.0000000,111230.0000000,111140.0000000,111160.0000000,314
SPFB.RTS-12.18,1,17/12/18,19:22,111150.0000000,111230.0000000,111120.0000000,111130.0000000,223
SPFB.RTS-12.18,1,17/12/18,19:23,111140.0000000,111170.0000000,111120.0000000,111130.0000000,168
SPFB.RTS-12.18,1,17/12/18,19:24,111130.0000000,111130.0000000,111040.0000000,111090.0000000,866
SPFB.RTS-12.18,1,17/12/18,19:25,111090.0000000,111130.0000000,110960.0000000,110980.0000000,873
SPFB.RTS-12.18,1,17/12/18,19:26,110990.0000000,111020.0000000,110940.0000000,110980.0000000,797
SPFB.RTS-12.18,1,17/12/18,19:27,110990.0000000,111030.0000000,110990.0000000,110990.0000000,246
SPFB.RTS-12.18,1,17/12/18,19:28,110990.0000000,111020.0000000,110950.0000000,110970.0000000,680
SPFB.RTS-12.18,1,17/12/18,19:29,110960.0000000,110990.0000000,110940.0000000,110940.0000000,260
SPFB.RTS-12.18,1,17/12/18,19:30,110950.0000000,110980.0000000,110890.0000000,110980.0000000,635
SPFB.RTS-12.18,1,17/12/18,19:31,110980.0000000,111010.0000000,110840.0000000,110870.0000000,946
SPFB.RTS-12.18,1,17/12/18,19:32,110870.0000000,110880.0000000,110820.0000000,110840.0000000,863
SPFB.RTS-12.18,1,17/12/18,19:33,110840.0000000,110880.0000000,110820.0000000,110840.0000000,839
SPFB.RTS-12.18,1,17/12/18,19:34,110820.0000000,110870.0000000,110800.0000000,110810.0000000,499
SPFB.RTS-12.18,1,17/12/18,19:35,110830.0000000,110860.0000000,110790.0000000,110840.0000000,344
SPFB.RTS-12.18,1,17/12/18,19:36,110840.0000000,110840.0000000,110790.0000000,110800.0000000,604
SPFB.RTS-12.18,1,17/12/18,19:37,110800.0000000,110840.0000000,110750.0000000,110780.0000000,647
SPFB.RTS-12.18,1,17/12/18,19:38,110790.0000000,110850.0000000,110790.0000000,110810.0000000,204
SPFB.RTS-12.18,1,17/12/18,19:39,110830.0000000,110850.0000000,110810.0000000,110850.0000000,236
SPFB.RTS-12.18,1,17/12/18,19:40,110840.0000000,110840.0000000,110790.0000000,110800.0000000,219
SPFB.RTS-12.18,1,17/12/18,19:41,110790.0000000,110820.0000000,110780.0000000,110780.0000000,188
SPFB.RTS-12.18,1,17/12/18,19:42,110780.0000000,110820.0000000,110720.0000000,110800.0000000,706
SPFB.RTS-12.18,1,17/12/18,19:43,110810.0000000,110850.0000000,110760.0000000,110830.0000000,446
SPFB.RTS-12.18,1,17/12/18,19:44,110830.0000000,110830.0000000,110790.0000000,110830.0000000,160
SPFB.RTS-12.18,1,17/12/18,19:45,110820.0000000,110820.0000000,110750.0000000,110780.0000000,258
SPFB.RTS-12.18,1,17/12/18,19:46,110780.0000000,110800.0000000,110740.0000000,110790.0000000,312
SPFB.RTS-12.18,1,17/12/18,19:47,110800.0000000,110820.0000000,110760.0000000,110820.0000000,353
SPFB.RTS-12.18,1,17/12/18,19:48,110810.0000000,110850.0000000,110800.0000000,110840.0000000,318
SPFB.RTS-12.18,1,17/12/18,19:49,110830.0000000,110870.0000000,110830.0000000,110860.0000000,129
SPFB.RTS-12.18,1,17/12/18,19:50,110860.0000000,110920.0000000,110850.0000000,110920.0000000,587
SPFB.RTS-12.18,1,17/12/18,19:51,110920.0000000,110950.0000000,110910.0000000,110930.0000000,354
SPFB.RTS-12.18,1,17/12/18,19:52,110950.0000000,110960.0000000,110890.0000000,110900.0000000,367
SPFB.RTS-12.18,1,17/12/18,19:53,110900.0000000,110930.0000000,110890.0000000,110920.0000000,209
SPFB.RTS-12.18,1,17/12/18,19:54,110910.0000000,110950.0000000,110870.0000000,110870.0000000,532
SPFB.RTS-12.18,1,17/12/18,19:55,110870.0000000,110900.0000000,110830.0000000,110900.0000000,257
SPFB.RTS-12.18,1,17/12/18,19:56,110880.0000000,110930.0000000,110870.0000000,110910.0000000,114
SPFB.RTS-12.18,1,17/12/18,19:57,110910.0000000,110920.0000000,110900.0000000,110910.0000000,75
SPFB.RTS-12.18,1,17/12/18,19:58,110900.0000000,110940.0000000,110900.0000000,110940.0000000,98
SPFB.RTS-12.18,1,17/12/18,19:59,110920.0000000,110970.0000000,110900.0000000,110970.0000000,311
SPFB.RTS-12.18,1,17/12/18,20:00,110960.0000000,111010.0000000,110940.0000000,110980.0000000,674
SPFB.RTS-12.18,1,17/12/18,20:01,110990.0000000,111030.0000000,110960.0000000,111030.0000000,449
SPFB.RTS-12.18,1,17/12/18,20:02,111020.0000000,111050.0000000,110950.0000000,110960.0000000,460
SPFB.RTS-12.18,1,17/12/18,20:03,110960.0000000,111010.0000000,110940.0000000,110950.0000000,163
SPFB.RTS-12.18,1,17/12/18,20:04,110940.0000000,110970.0000000,110940.0000000,110940.0000000,93
SPFB.RTS-12.18,1,17/12/18,20:05,110960.0000000,110990.0000000,110940.0000000,110970.0000000,266
SPFB.RTS-12.18,1,17/12/18,20:06,110970.0000000,110980.0000000,110920.0000000,110960.0000000,513
SPFB.RTS-12.18,1,17/12/18,20:07,110960.0000000,110960.0000000,110940.0000000,110940.0000000,159
